ObjectID,CountyGNIS,GEOIDFIPS,LandAreaSQM,WaterAreaSQM,Name,State,TotalPop,TotalPopMOE,NonHispWhPop,NonHispWhMOE,BlackPop,BlackPopMOE,AmIndop,AmeIndPopMOE,AsianPop,AsianPopMOE,PacIslPop,PacIslPopMOE,OtherPop,OtherPopMOE,TwoMorPop,TwoMorPopMOE,HispPop,HispPopMOE,PCPopNWh,PCPopNWhMOE,PCPopBk,PPCPopBkMOE,PCPopAI,PCPopAIMOEMOE,PCPopAs,PCPopAsMOE,PPCPopPI,PCPopPIMOE,PCPopOr,PCPopOrMOE,PCPopTm,CPopTmMOE,PCPopHL,PCPopHLMOE,ShpArea,ShpLength
2658,1383920,48269,2359148814,6398044,King County,Texas,237,91,159,57,0,14,0,14,0,14,0,14,0,14,0,14,78,68,67.1,35.24199506,0,5.907172996,0,5.907172996,0,5.907172996,0,5.907172996,0,5.907172996,0,5.907172996,32.9,25.75926183,3419999514,233914.7229
2659,1383921,48271,3522525626,13124948,Kinney County,Texas,3659,0,1485,279,5,8,0,14,0,14,0,14,0,14,0,14,2169,279,40.6,7.625034162,0.1,0.218638972,0,0.382618202,0,0.382618202,0,0.382618202,0,0.382618202,0,0.382618202,59.3,7.625034162,4669302950,286946.046
2660,1383922,48273,2282572445,541041659,Kleberg County,Texas,30974,0,6255,65,910,196,12,23,695,73,0,29,64,65,464,207,22574,0,20.2,0.209853425,2.9,0.632788791,0,0.074255827,2.2,0.235681539,0,0.093626913,0.2,0.209853425,1.5,0.668302447,72.9,0,3011703799,409612.5881
2661,1383923,48275,2203098612,12587673,Knox County,Texas,3705,0,2157,14,174,56,0,14,40,51,0,14,0,14,62,52,1272,0,58.2,0.377867746,4.7,1.511470985,0,0.377867746,1.1,1.376518219,0,0.377867746,0,0.377867746,1.7,1.403508772,34.3,0,3202574183,262919.4431
2662,1383925,48277,2349626845,67098434,Lamar County,Texas,49611,0,36920,13,6324,264,271,85,382,95,56,64,16,23,1740,296,3902,0,74.4,0.026203866,12.7,0.53214005,0.5,0.171332971,0.8,0.191489791,0.1,0.129003648,0,0.046360686,3.5,0.596641874,7.9,0,3498077352,330129.6957
2663,1383926,48279,2631897589,3973764,Lamb County,Texas,13123,0,5158,21,392,88,47,27,68,54,0,21,0,21,167,73,7291,0,39.3,0.160024385,3,0.670578374,0.4,0.205745637,0.5,0.411491275,0,0.160024385,0,0.160024385,1.3,0.556275242,55.6,0,3850994682,248594.7262
2664,1383927,48281,1846250642,2833490,Lampasas County,Texas,20862,0,15143,25,904,225,72,58,240,65,72,32,108,146,271,127,4052,0,72.6,0.119835107,4.3,1.078515962,0.3,0.278017448,1.2,0.311571278,0.3,0.153388937,0.5,0.699837024,1.3,0.608762343,19.4,0,2534996686,236123.1222
2665,1383924,48283,3850545737,19503739,La Salle County,Texas,7416,224,982,251,108,93,0,19,12,21,0,19,0,19,78,74,6236,343,13.2,3.360858501,1.5,1.253273596,0,0.256202805,0.2,0.283129339,0,0.256202805,0,0.256202805,1.1,0.99733665,84.1,3.865337994,5014863358,283536.2759
2666,1383928,48285,2511535250,1882216,Lavaca County,Texas,20021,0,14717,4,1234,101,7,10,94,30,0,25,2,4,182,103,3785,0,73.5,0.019979022,6.2,0.504470306,0,0.049947555,0.5,0.149842665,0,0.124868888,0,0.019979022,0.9,0.514459817,18.9,0,3322009855,228659.4283
2667,1383929,48287,1629158370,13153181,Lee County,Texas,17058,0,10804,36,1899,220,0,21,169,208,0,21,25,36,121,82,4040,0,63.3,0.211044671,11.1,1.289717435,0,0.123109391,1,1.219369211,0,0.123109391,0.1,0.211044671,0.7,0.480712862,23.7,0,2210893840,267309.876
2668,1383930,48289,2779462025,19328383,Leon County,Texas,17225,0,13113,16,1155,102,103,55,138,4,55,83,0,21,152,81,2509,0,76.1,0.092888244,6.7,0.592162554,0.6,0.319303338,0.8,0.023222061,0.3,0.481857765,0,0.12191582,0.9,0.470246734,14.6,0,3845088902,349693.7737
2669,1383931,48291,3000095674,46626334,Liberty County,Texas,83702,0,52983,10,8239,176,411,114,439,133,8,10,37,72,797,244,20788,0,63.3,0.011947146,9.8,0.210269767,0.5,0.136197462,0.5,0.158897039,0,0.011947146,0,0.08601945,1,0.291510358,24.8,0,4088426982,279322.2749
2670,1383932,48293,2345053175,71830221,Limestone County,Texas,23417,0,13735,5,3945,148,108,46,177,10,67,81,63,67,192,120,5130,0,58.7,0.021352009,16.8,0.632019473,0.5,0.196438485,0.8,0.042704018,0.3,0.345902549,0.3,0.286116924,0.8,0.512448221,21.9,0,3337911668,233201.5699
2671,1383933,48295,2414422645,298741,Lipscomb County,Texas,3398,0,2124,167,18,14,65,37,21,22,0,14,0,14,84,38,1086,174,62.5,4.91465568,0.5,0.412007063,1.9,1.088875809,0.6,0.64743967,0,0.412007063,0,0.412007063,2.5,1.118304885,32,5.120659211,3723135594,244133.2963
2672,1383934,48297,2692796906,101483818,Live Oak County,Texas,12139,0,6804,203,269,60,0,21,173,189,0,21,0,21,39,81,4854,0,56.1,1.672295906,2.2,0.494274652,0,0.172996128,1.4,1.556965154,0,0.172996128,0,0.172996128,0.3,0.66727078,40,0,3621298566,276163.6821
2673,1383935,48299,2419185654,82370906,Llano County,Texas,21047,0,18192,25,140,151,126,138,61,59,0,25,0,25,341,213,2187,0,86.4,0.118781774,0.7,0.717441916,0.6,0.655675393,0.3,0.280324987,0,0.118781774,0,0.118781774,1.6,1.012020716,10.4,0,3394820308,273497.9163
2674,1383936,48301,1732230054,19981167,Loving County,Texas,98,48,83,46,0,14,3,5,0,14,0,14,0,14,0,14,12,17,84.7,21.96435654,0,14.28571429,3.1,4.876750385,0,14.28571429,0,14.28571429,0,14.28571429,0,14.28571429,12.2,16.27717009,2435670590,254885.3093
2675,1383937,48303,2319592469,13216115,Lubbock County,Texas,304808,0,162989,247,20125,609,1110,173,6494,409,200,45,349,251,5548,704,107993,0,53.5,0.081034619,6.6,0.199797906,0.4,0.05675704,2.1,0.13418283,0.1,0.014763392,0.1,0.08234692,1.8,0.230965067,35.4,0,3372181649,232339.7588
2676,1383938,48305,2309924849,4169718,Lynn County,Texas,5830,0,2874,19,41,43,4,7,46,59,6,10,0,19,106,78,2753,0,49.3,0.325900515,0.7,0.737564322,0.1,0.120068611,0.8,1.012006861,0.1,0.171526587,0,0.325900515,1.8,1.337907376,47.2,0,3312243399,230426.7844
2677,1383945,48307,2759893535,20286191,McCulloch County,Texas,8057,0,4875,295,87,74,4,7,60,60,0,19,256,295,172,72,2603,0,60.5,3.661412436,1.1,0.918456001,0,0.086880973,0.7,0.744694055,0,0.235819784,3.2,3.661412436,2.1,0.893632866,32.3,0,3811711957,298788.3103
2678,1383946,48309,2686203607,59812996,McLennan County,Texas,251089,0,140429,177,35807,353,455,126,3961,238,62,50,392,231,3835,499,66148,0,55.9,0.070492933,14.3,0.1405876,0.2,0.05018141,1.6,0.094787107,0,0.019913258,0.2,0.091999251,1.5,0.198734313,26.3,0,3793022241,248654.977
2679,1383947,48311,2952065878,43985814,McMullen County,Texas,774,171,380,116,0,14,9,14,0,14,0,14,0,14,0,14,385,152,49.1,10.34222336,0,1.80878553,1.2,1.79044959,0,1.80878553,0,1.80878553,0,1.80878553,0,1.80878553,49.7,16.27553841,3882875456,253408.8616
2680,1383939,48313,1207103453,16493254,Madison County,Texas,14197,0,7809,19,2310,309,16,24,477,311,10,18,12,19,273,186,3290,0,55,0.133831091,16.3,2.176516165,0.1,0.169049799,3.4,2.190603649,0.1,0.126787349,0.1,0.133831091,1.9,1.310135944,23.2,0,1669440355,233713.8829
2681,1383940,48315,986485096,102144722,Marion County,Texas,10017,0,7097,21,2294,115,11,17,32,49,41,51,0,21,127,86,415,0,70.8,0.209643606,22.9,1.148048318,0.1,0.16971149,0.3,0.489168414,0.4,0.509134471,0,0.209643606,1.3,0.858540481,4.1,0,1544991308,237614.9559
2682,1383941,48317,2369724587,1931832,Martin County,Texas,5649,0,3047,214,48,51,10,16,4,6,0,19,0,19,0,19,2540,206,53.9,3.788281112,0.8,0.902814657,0.2,0.283235971,0.1,0.106213489,0,0.336342716,0,0.336342716,0,0.336342716,45,3.646663126,3329545339,230748.7831
2683,1383942,48319,2405674102,8755301,Mason County,Texas,4186,0,3105,211,2,3,0,14,101,76,0,14,0,14,49,58,929,214,74.2,5.040611562,0,0.071667463,0,0.334448161,2.4,1.815575729,0,0.334448161,0,0.334448161,1.2,1.385570951,22.2,5.112279025,3277389716,230187.2092
2684,1383943,48321,2830603629,1345784373,Matagorda County,Texas,36774,0,16045,180,3785,222,99,161,710,11,120,110,156,180,247,139,15612,0,43.6,0.48947626,10.3,0.603687388,0.3,0.437809322,1.9,0.029912438,0.3,0.299124381,0.4,0.48947626,0.7,0.377984446,42.5,0,4107186979,447316.6703
2685,1383944,48323,3313817729,31873432,Maverick County,Texas,58174,0,1452,114,187,32,697,266,318,264,24,32,128,114,0,32,55368,0,2.5,0.195963833,0.3,0.055007392,1.2,0.457248943,0.5,0.453810981,0,0.055007392,0.2,0.195963833,0,0.055007392,95.2,0,4363160035,340713.8124
2686,1383948,48325,3432663443,23762580,Medina County,Texas,50057,0,21808,81,1237,154,84,83,343,73,21,36,0,32,548,179,26016,0,43.6,0.16181553,2.5,0.30764928,0.2,0.165810975,0.7,0.14583375,0,0.071918013,0,0.063927123,1.1,0.357592345,52,0,4565859504,298989.9957
2687,1383949,48327,2336237982,613559,Menard County,Texas,2119,0,1162,139,0,14,3,6,0,14,0,14,0,14,71,55,883,135,54.8,6.559697971,0,0.660689004,0.1,0.28315243,0,0.660689004,0,0.660689004,0,0.660689004,3.4,2.595563945,41.7,6.370929684,3183344412,238457.0304
2688,1383950,48329,2331915364,4252951,Midland County,Texas,168167,0,76360,121,10456,403,550,196,3219,284,79,59,130,114,2149,431,75224,0,45.4,0.071952286,6.2,0.239642736,0.3,0.11655081,1.9,0.168879745,0,0.035084172,0.1,0.067789757,1.3,0.256292852,44.7,0,3248813256,228039.6482
2689,1383951,48331,2633815931,12741071,Milam County,Texas,24770,0,15447,12,2279,40,66,47,129,87,0,25,8,7,295,105,6546,0,62.4,0.0484457,9.2,0.161485668,0.3,0.18974566,0.5,0.351231328,0,0.100928543,0,0.028259992,1.2,0.423899879,26.4,0,3597559911,276272.0021
2690,1383952,48333,1937867073,4022965,Mills County,Texas,4889,0,3824,211,19,27,9,17,11,18,0,14,0,14,0,14,1026,215,78.2,4.315811004,0.4,0.552260176,0.2,0.34771937,0.2,0.368173451,0,0.286357128,0,0.286357128,0,0.286357128,21,4.397627327,2679041169,291060.7996
2691,1383953,48335,2359710929,12489775,Mitchell County,Texas,8523,0,4082,19,769,161,153,146,37,49,0,19,0,19,83,55,3399,0,47.9,0.2229262,9,1.889006218,1.8,1.71301185,0.4,0.574914936,0,0.2229262,0,0.2229262,1,0.645312683,39.9,0,3330323100,230951.4524
2692,1383954,48337,2411034607,19087361,Montague County,Texas,19489,0,16720,21,131,70,159,88,0,21,0,21,0,21,341,117,2138,0,85.8,0.107753091,0.7,0.359176972,0.8,0.451536764,0,0.107753091,0,0.107753091,0,0.107753091,1.7,0.600338653,11,0,3518152107,266682.7312
2693,1383955,48339,2699517016,89546861,Montgomery County,Texas,571949,0,377623,362,27435,837,1085,328,16677,547,207,143,664,320,10177,1028,138081,0,66,0.063292356,4.8,0.146341719,0.2,0.057347771,2.9,0.095637898,0,0.025002229,0.1,0.055949044,1.8,0.179736305,24.1,0,3753873368,323348.8355
2694,1383956,48341,2330207191,25699789,Moore County,Texas,21399,0,6946,46,687,68,81,57,1463,42,0,25,26,46,200,93,11996,0,32.5,0.214963316,3.2,0.317771858,0.4,0.266367587,6.8,0.196270854,0,0.116827889,0.1,0.214963316,0.9,0.434599748,56.1,0,3592406218,239711.6297
2695,1383957,48343,652649031,17382447,Morris County,Texas,12373,0,7968,21,2857,115,38,45,20,28,8,12,0,21,262,108,1220,0,64.4,0.1697244,23.1,0.929443142,0.3,0.363695143,0.2,0.2262992,0.1,0.096985371,0,0.1697244,2.1,0.872868342,9.9,0,957668004.6,192656.9473
2696,1383958,48345,2562963902,644140,Motley County,Texas,1252,135,932,134,19,36,0,14,0,14,0,14,16,20,39,29,246,125,74.4,7.079720656,1.5,2.87073941,0,1.118210863,0,1.118210863,0,1.118210863,1.3,1.591489598,3.1,2.291811358,19.6,9.756642243,3745896923,245229.1405
2697,1383959,48347,2451572329,89731149,Nacogdoches County,Texas,65339,0,38888,102,11279,334,266,94,917,74,14,21,74,99,1211,348,12690,0,59.5,0.156108909,17.3,0.511180153,0.4,0.143865073,1.4,0.113255483,0,0.032140069,0.1,0.15151747,1.9,0.532606866,19.4,0,3515007005,485162.0373
2698,1383960,48349,2614975609,197585893,Navarro County,Texas,48995,0,27461,21,5977,299,123,66,333,67,657,122,39,57,1051,356,13354,0,56,0.042861516,12.2,0.610266354,0.3,0.134707623,0.7,0.136748648,1.3,0.249005001,0.1,0.116338402,2.1,0.726604756,27.3,0,3926334506,293799.1551
2699,1383961,48351,2418212542,15672146,Newton County,Texas,13914,0,10223,21,2823,61,46,43,77,48,0,21,39,54,202,69,504,0,73.5,0.150927124,20.3,0.438407359,0.3,0.309041253,0.6,0.344976283,0,0.150927124,0.3,0.388098318,1.5,0.495903407,3.6,0,3308532466,420952.47
2700,1383962,48353,2362061742,5052159,Nolan County,Texas,14904,0,8276,21,829,111,25,34,43,53,0,21,0,21,115,97,5616,0,55.5,0.140901771,5.6,0.744766506,0.2,0.228126677,0.3,0.355609232,0,0.140901771,0,0.140901771,0.8,0.650831991,37.7,0,3322983906,230340.4105
2701,1383963,48355,2171176848,847308859,Nueces County,Texas,361540,0,106563,92,13101,302,907,205,7247,280,213,105,194,109,2865,487,230450,0,29.5,0.0254467,3.6,0.083531559,0.3,0.056701886,2,0.077446479,0.1,0.02904243,0.1,0.030148808,0.8,0.134701554,63.7,0,2876587091,557880.5051
2702,1383964,48357,2376792059,1331778,Ochiltree County,Texas,10131,0,4367,21,9,18,32,40,23,38,0,21,0,21,211,63,5489,0,43.1,0.207284572,0.1,0.17767249,0.3,0.394827756,0.2,0.375086369,0,0.207284572,0,0.207284572,2.1,0.621853716,54.2,0,3666770184,242296.1974
2703,1383965,48359,3886337115,2339716,Oldham County,Texas,2094,0,1615,65,64,31,0,14,39,30,0,14,0,14,57,33,319,63,77.1,3.104106972,3.1,1.480420248,0,0.668576886,1.9,1.432664756,0,0.668576886,0,0.668576886,2.7,1.575931232,15.2,3.008595989,5866398520,315973.5158
2704,1383966,48361,864501083,118476414,Orange County,Texas,84069,0,67807,46,7302,184,244,129,980,197,0,32,39,46,1241,314,6456,0,80.7,0.054716959,8.7,0.218867835,0.3,0.153445384,1.2,0.234331323,0,0.038063971,0,0.054716959,1.5,0.373502718,7.7,0,1318254332,223709.844
2705,1383967,48363,2467090693,85364144,Palo Pinto County,Texas,28540,0,21419,31,715,92,159,113,226,59,29,29,30,31,288,131,5674,0,75,0.108619481,2.5,0.32235459,0.6,0.395935529,0.8,0.2067274,0.1,0.101611773,0.1,0.108619481,1,0.459004905,19.9,0,3618879430,244912.2012
2706,1383968,48365,2101400909,25810622,Panola County,Texas,23327,0,17071,25,4032,108,36,39,17,21,0,25,0,25,137,87,2034,0,73.2,0.107171947,17.3,0.46298281,0.2,0.167188237,0.1,0.090024435,0,0.107171947,0,0.107171947,0.6,0.372958374,8.7,0,2977028014,248129.2284
2707,1383969,48367,2340624036,16510091,Parker County,Texas,133811,0,111688,87,1663,313,690,228,724,160,58,17,143,98,2402,415,16443,0,83.5,0.065017076,1.2,0.23391201,0.5,0.170389579,0.5,0.119571635,0,0.012704486,0.1,0.073237626,1.8,0.310138927,12.3,0,3343768735,231540.3261
2708,1383970,48369,2281312149,11355762,Parmer County,Texas,9718,0,3314,23,116,72,12,20,33,47,0,19,0,19,92,76,6151,0,34.1,0.236674213,1.2,0.740893188,0.1,0.205803663,0.3,0.483638609,0,0.19551348,0,0.19551348,0.9,0.782053921,63.3,0,3386232881,232722.7103
2709,1383971,48371,12338274936,2532275,Pecos County,Texas,15815,0,3983,31,543,132,160,88,96,73,24,25,22,31,110,89,10877,0,25.2,0.19601644,3.4,0.834650648,1,0.556433765,0.6,0.461587101,0.2,0.158077774,0.1,0.19601644,0.7,0.562756876,68.8,0,16773841958,734647.8372
2710,1383972,48373,2737733237,136271620,Polk County,Texas,48913,0,34672,29,4742,255,710,110,375,44,70,78,0,29,873,271,7471,0,70.9,0.059288942,9.7,0.521333797,1.5,0.224889089,0.8,0.089955636,0.1,0.159466808,0,0.059288942,1.8,0.554044937,15.3,0,3907264538,333467.4075
2711,1383973,48375,2352718727,35190087,Potter County,Texas,119674,0,52742,45,11718,448,485,130,6456,238,242,264,3,6,2169,409,45859,0,44.1,0.037602153,9.8,0.374350318,0.4,0.108628441,5.4,0.198873607,0.2,0.220599295,0,0.00501362,1.8,0.341761786,38.3,0,3602027831,240121.3016
2712,1383974,48377,9985057448,1773188,Presidio County,Texas,6975,0,904,242,0,19,136,189,94,114,0,19,0,19,0,19,5841,222,13,3.46953405,0,0.272401434,1.9,2.709677419,1.3,1.634408602,0,0.272401434,0,0.272401434,0,0.272401434,83.7,3.182795699,13336450528,590391.8607
2713,1383975,48379,594280898,76079674,Rains County,Texas,11766,0,10040,18,415,102,65,77,42,44,0,21,0,21,131,70,1073,0,85.3,0.152983172,3.5,0.86690464,0.6,0.654428013,0.4,0.373958865,0,0.178480367,0,0.178480367,1.1,0.594934557,9.1,0,952918766.6,163698.1802
2714,1383976,48381,2361896543,27215901,Randall County,Texas,134026,0,96033,65,3374,377,456,113,2319,183,349,157,29,44,2475,396,28991,0,71.7,0.048498053,2.5,0.281288705,0.3,0.084311999,1.7,0.136540671,0.3,0.11714145,0,0.032829451,1.8,0.295465059,21.6,0,3565776273,239088.4954
2715,1383977,48383,3044049120,1792716,Reagan County,Texas,3766,0,1121,137,32,36,0,14,6,11,0,14,0,14,15,16,2592,140,29.8,3.637812002,0.8,0.955921402,0,0.371747212,0.2,0.292087095,0,0.371747212,0,0.371747212,0.4,0.424853956,68.8,3.717472119,4190653100,261482.8697
2716,1383978,48385,1810812868,2346259,Real County,Texas,3408,0,2491,227,19,19,0,14,2,4,0,14,0,14,1,3,895,218,73.1,6.660798122,0.6,0.557511737,0,0.410798122,0.1,0.117370892,0,0.410798122,0,0.410798122,0,0.088028169,26.3,6.396713615,2417614240,223244.6865
2717,1383979,48387,2703626782,33305606,Red River County,Texas,12171,0,8932,21,2039,93,39,35,10,10,0,21,0,21,265,81,886,0,73.4,0.172541287,16.8,0.764111412,0.3,0.287568811,0.1,0.082162517,0,0.172541287,0,0.172541287,2.2,0.665516391,7.3,0,3957324013,429932.2838
2718,1383980,48389,6825534320,17396672,Reeves County,Texas,15492,0,3451,246,208,182,0,21,204,166,21,21,0,21,37,27,11571,0,22.3,1.587916344,1.3,1.174799897,0,0.135553834,1.3,1.071520785,0.1,0.135553834,0,0.135553834,0.2,0.174283501,74.7,0,9406548700,559024.0843
2719,1383981,48391,1995545556,123688759,Refugio County,Texas,7145,0,2975,19,463,37,7,10,21,24,0,19,0,19,75,30,3604,0,41.6,0.265920224,6.5,0.517844647,0.1,0.139958013,0.3,0.33589923,0,0.265920224,0,0.265920224,1,0.419874038,50.4,0,2652757879,362963.9888
2720,1383982,48393,2393298442,346846,Roberts County,Texas,805,102,675,93,0,14,0,14,0,14,0,14,0,14,23,24,107,41,83.9,4.537086975,0,1.739130435,0,1.739130435,0,1.739130435,0,1.739130435,0,1.739130435,2.9,2.959304862,13.3,4.806646113,3650025706,241762.4835
2721,1383983,48395,2214719307,26358041,Robertson County,Texas,16990,0,9718,23,3437,64,39,35,29,34,18,27,22,19,163,65,3564,0,57.2,0.135373749,20.2,0.376692172,0.2,0.206003531,0.2,0.200117716,0.1,0.15891701,0.1,0.111830489,1,0.382577987,21,0,3061590070,303469.1238
2722,1383984,48397,329224077,56057833,Rockwall County,Texas,97175,0,68827,66,6042,254,293,118,2580,240,48,57,171,191,2076,329,17138,0,70.8,0.067918703,6.2,0.261384101,0.3,0.121430409,2.7,0.246977103,0,0.058657062,0.2,0.196552611,2.1,0.338564446,17.6,0,548014478.2,93953.65784
2723,1383985,48399,2722259325,15604788,Runnels County,Texas,10277,0,6317,14,309,75,13,22,11,17,0,21,8,12,108,67,3511,0,61.5,0.136226525,3,0.729784957,0.1,0.214070254,0.1,0.165417924,0,0.204339788,0.1,0.116765593,1.1,0.651941228,34.2,0,3804332108,246826.8556
2724,1383986,48401,2393244509,37217198,Rusk County,Texas,53755,0,34267,10,9015,221,71,42,279,61,30,47,25,41,1026,246,9042,0,63.7,0.018602921,16.8,0.411124547,0.1,0.078132267,0.5,0.113477816,0.1,0.087433727,0,0.076271975,1.9,0.457631848,16.8,0,3397412548,295660.5154
2725,1383987,48403,1273523414,219936062,Sabine County,Texas,10471,0,8956,75,591,127,23,29,7,11,30,34,50,75,337,102,477,0,85.5,0.716263967,5.6,1.212873651,0.2,0.276955401,0.1,0.105052049,0.3,0.324706332,0.5,0.716263967,3.2,0.974118995,4.6,0,2053784557,243451.5727
2726,1383988,48405,1374395183,159644688,San Augustine County,Texas,8286,0,5725,19,1768,128,132,115,0,19,0,19,0,19,64,59,597,0,69.1,0.229302438,21.3,1.544774318,1.6,1.387883176,0,0.229302438,0,0.229302438,0,0.229302438,0.8,0.712044412,7.2,0,2111865145,308959.296
2727,1383989,48407,1474332268,151949233,San Jacinto County,Texas,28180,0,21043,23,2517,239,218,161,9,15,10,16,0,25,690,286,3693,0,74.7,0.081618169,8.9,0.848119233,0.8,0.571327182,0,0.053229241,0,0.056777857,0,0.088715401,2.4,1.014904187,13.1,0,2201306573,263414.41
2728,1383990,48409,1795990944,37577389,San Patricio County,Texas,67008,0,25725,18,975,120,123,101,666,90,31,39,11,18,753,191,38724,0,38.4,0.026862464,1.5,0.179083095,0.2,0.150728271,1,0.134312321,0,0.058202006,0,0.026862464,1.1,0.285040592,57.8,0,2357975890,355154.9967
2729,1383991,48411,2940447162,8069095,San Saba County,Texas,5991,0,3847,19,121,110,0,19,9,15,0,19,0,19,211,105,1803,0,64.2,0.31714238,2,1.836087465,0,0.31714238,0.2,0.250375563,0,0.31714238,0,0.31714238,3.5,1.752628943,30.1,0,4038815422,374610.8838
2730,1383992,48413,3394546067,87401,Schleicher County,Texas,2983,0,1376,28,16,18,0,14,0,14,11,21,0,14,0,14,1580,0,46.1,0.938652363,0.5,0.603419376,0,0.469326182,0,0.469326182,0.4,0.703989273,0,0.469326182,0,0.469326182,53,0,4625029843,286127.7534
2731,1383993,48415,2345090477,5436957,Scurry County,Texas,17096,0,9020,60,792,144,4,9,51,48,0,21,33,51,292,142,6904,0,52.8,0.350959289,4.6,0.842302293,0,0.052643893,0.3,0.280767431,0,0.122835751,0.2,0.298315395,1.7,0.83060365,40.4,0,3332072380,230615.2172
2732,1383994,48417,2367989254,3268209,Shackelford County,Texas,3296,0,2816,14,7,9,10,19,8,12,0,14,0,14,75,27,380,0,85.4,0.424757282,0.2,0.273058252,0.3,0.576456311,0.2,0.36407767,0,0.424757282,0,0.424757282,2.3,0.819174757,11.5,0,3360686764,231997.2889
2733,1383995,48419,2060566172,101081674,Shelby County,Texas,25349,0,15611,52,4803,149,35,62,114,103,0,25,37,52,105,66,4644,0,61.6,0.205136297,18.9,0.58779439,0.1,0.244585585,0.4,0.406327666,0,0.09862322,0.1,0.205136297,0.4,0.2603653,18.3,0,3001161268,315928.6534
2734,1383996,48421,2390195608,425429,Sherman County,Texas,3059,0,1635,66,35,38,12,16,0,14,0,14,2,4,11,16,1364,63,53.4,2.157567833,1.1,1.242236025,0.4,0.523046747,0,0.457665904,0,0.457665904,0.1,0.130761687,0.4,0.523046747,44.6,2.059496568,3685970689,242897.2579
2735,1383997,48423,2386604273,73163661,Smith County,Texas,227449,0,135850,173,39165,667,681,149,3825,189,212,181,318,213,3038,688,44360,0,59.7,0.076061007,17.2,0.293252553,0.3,0.065509191,1.7,0.083095551,0.1,0.079578279,0.1,0.093647367,1.3,0.302485392,19.5,0,3458467913,354800.0385
2736,1383998,48425,482948955,14210911,Somervell County,Texas,8860,0,7010,137,105,71,0,19,24,48,68,113,5,10,2,4,1646,0,79.1,1.546275395,1.2,0.801354402,0,0.214446953,0.3,0.541760722,0.8,1.275395034,0.1,0.112866817,0,0.045146727,18.6,0,696679459.3,108680.9424
2737,1383999,48427,3168019238,15346374,Starr County,Texas,64078,0,444,242,24,36,7,11,10,13,0,32,27,30,17,20,63549,245,0.7,0.377664721,0,0.056181529,0,0.017166578,0,0.020287774,0,0.049939137,0,0.046817941,0,0.03121196,99.2,0.382346515,3983959460,291246.6964
2738,1384000,48429,2322497228,64147705,Stephens County,Texas,9364,0,6657,41,265,80,0,19,31,30,0,19,34,41,154,83,2223,0,71.1,0.437847074,2.8,0.854335754,0,0.202904742,0.3,0.320375908,0,0.202904742,0.4,0.437847074,1.6,0.886373345,23.7,0,3382486731,232464.6818
2739,1384001,48431,2391722770,167451,Sterling County,Texas,1231,140,578,123,0,14,0,14,0,14,0,14,0,14,12,13,641,121,47,8.445246708,0,1.137286759,0,1.137286759,0,1.137286759,0,1.137286759,0,1.137286759,1,1.050216564,52.1,7.845183641,3323365977,237698.4975
2740,1384002,48433,2373238700,10177387,Stonewall County,Texas,1476,102,1120,144,30,23,0,14,0,14,0,14,0,14,12,22,314,159,75.9,8.22703362,2,1.551922348,0,0.948509485,0,0.948509485,0,0.948509485,0,0.948509485,0.8,1.489455638,21.3,10.67156948,3411643982,233704.8633
2741,1384003,48435,3765674776,1277066,Sutton County,Texas,3824,0,1304,202,3,4,1,2,0,14,6,9,0,14,0,14,2510,202,34.1,5.282426778,0.1,0.10460251,0,0.052301255,0,0.366108787,0.2,0.235355649,0,0.366108787,0,0.366108787,65.6,5.282426778,5090435328,296302.9525
2742,1384004,48437,2305502705,27277988,Swisher County,Texas,7432,0,3432,23,438,88,45,42,12,14,5,9,20,23,208,106,3272,0,46.2,0.309472551,5.9,1.184068891,0.6,0.565123789,0.2,0.188374596,0.1,0.121097955,0.3,0.309472551,2.8,1.426264801,44,0,3445508417,234875.8243
2743,1384005,48439,2236863682,100074445,Tarrant County,Texas,2049770,0,957676,852,330853,2011,6154,608,110144,1335,3802,347,4441,917,46215,2824,590485,0,46.7,0.041565639,16.1,0.098108568,0.3,0.029661865,5.4,0.065129258,0.2,0.016928729,0.2,0.044736727,2.3,0.137771555,28.8,0,3314669212,230775.8941
2744,1384006,48441,2371228266,9760311,Taylor County,Texas,136870,0,86841,140,10576,359,616,132,2886,247,40,63,308,172,2199,460,33404,0,63.4,0.102286842,7.7,0.262292686,0.5,0.096441879,2.1,0.180463213,0,0.046029079,0.2,0.125666691,1.6,0.336085336,24.4,0,3342312994,231363.9608
2745,1384007,48443,6107081791,259482,Terrell County,Texas,896,219,353,133,10,15,3,5,0,14,0,14,0,14,22,28,508,187,39.4,11.29646156,1.1,1.651732564,0.3,0.552002332,0,1.5625,0,1.5625,0,1.5625,2.5,3.066832236,56.7,15.60585898,8197846290,454041.7374
2746,1384008,48445,2302083289,5443860,Terry County,Texas,12528,0,4947,21,578,50,15,24,0,21,0,21,0,21,97,55,6891,0,39.5,0.167624521,4.6,0.399106003,0.1,0.191570881,0,0.167624521,0,0.167624521,0,0.167624521,0.8,0.439016603,55,0,3302619117,229940.3632
2747,1384009,48447,2363499444,7586186,Throckmorton County,Texas,1436,145,1218,132,14,23,0,14,0,14,0,14,0,14,14,22,190,79,84.8,3.338323762,1,1.598643129,0,0.974930362,0,0.974930362,0,0.974930362,0,0.974930362,1,1.528867323,13.2,5.336700739,3393868678,233055.3895
