Date,UID,Province_State,Country_Region,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
2022-10-17,84000039,Ohio,US,19511642,7579895,6975823,3839673
2022-10-17,84000040,Oklahoma,US,6362944,2900925,2345583,940495
2022-10-17,84000041,Oregon,US,8581519,3374815,3002851,1705952
2022-10-17,84000042,Pennsylvania,US,25270026,11297741,9132032,4143406
2022-10-17,630,Puerto Rico,US,7723269,3106774,2736292,1703572
2022-10-17,84000044,Rhode Island,US,2447927,1095356,909881,515043
2022-10-17,84000045,South Carolina,US,8137756,3594916,3031672,1308387
2022-10-17,84000046,South Dakota,US,1549967,712199,569863,254811
2022-10-17,84000047,Tennessee,US,10743836,4351633,3806785,1782082
2022-10-17,84000048,Texas,US,48887075,21729228,18083748,6797261
2022-10-17,84000049,Utah,US,5658405,2376261,2108135,1005722
2022-10-17,84000050,Vermont,US,1587925,604533,522539,335264
2022-10-17,84070021,Veterans Health Administration,US,7956345,3571459,2997431,1237331
2022-10-17,850,Virgin Islands,US,151097,72608,58072,18337
2022-10-17,84000051,Virginia,US,18066018,7573232,6430347,3320296
2022-10-17,84000053,Washington,US,16070500,6363589,5684839,3194980
2022-10-17,84000054,West Virginia,US,2939144,1194064,1057919,510918
2022-10-17,84000055,Wisconsin,US,11344055,4294791,3910260,2306266
2022-10-17,84000056,Wyoming,US,801483,345519,302399,138342
2022-10-18,840,,US,627854963,265111489,226200755,110835775
2022-10-18,84000001,Alabama,US,6649782,3148955,2571271,983521
2022-10-18,84000002,Alaska,US,1244818,526106,470782,224572
2022-10-18,16,American Samoa,US,114422,46004,42402,24539
2022-10-18,84000004,Arizona,US,13368337,5544593,4635968,2124372
2022-10-18,84000005,Arkansas,US,4579370,2073457,1690359,721623
2022-10-18,84000006,California,US,81763386,33585368,29259889,16291249
2022-10-18,84000008,Colorado,US,11918400,4727849,4161125,2322180
2022-10-18,84000009,Connecticut,US,8273306,3534406,2904048,1567645
2022-10-18,84000010,Delaware,US,2005782,839722,698543,344388
2022-10-18,84070024,Department of Defense,US,9030623,4589704,3644628,956696
2022-10-18,84000011,District of Columbia,US,1774892,765017,576442,264249
2022-10-18,84070014,Federal Bureau of Prisons,US,333711,151499,138571,51928
2022-10-18,84000012,Florida,US,40077981,17470934,14728777,6302642
2022-10-18,84000013,Georgia,US,16055560,7140482,5985125,2495371
2022-10-18,316,Guam,US,379153,156836,142506,74053
2022-10-18,84000015,Hawaii,US,3279502,1275335,1138633,659973
2022-10-18,84000016,Idaho,US,2669864,1123455,993764,462254
2022-10-18,84000017,Illinois,US,24834742,9884280,8902330,4927257
2022-10-18,84070023,Indian Health Services,US,2403601,1135557,898290,314037
2022-10-18,84000018,Indiana,US,10484321,4273793,3843365,1888387
2022-10-18,84000019,Iowa,US,5607726,2196438,1999788,1111786
2022-10-18,84000020,Kansas,US,4972779,2177939,1865212,877664
2022-10-18,84000021,Kentucky,US,7036983,3031299,2626589,1231913
2022-10-18,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-18,84000022,Louisiana,US,6646180,2894785,2538015,1067127
2022-10-18,84000023,Maine,US,3196330,1267463,1101085,650004
2022-10-18,84000024,Maryland,US,13516541,5428680,4724984,2597748
2022-10-18,84000025,Massachusetts,US,16484143,7090616,5652789,3071822
2022-10-18,84000026,Michigan,US,17354411,6846613,6145649,3500622
2022-10-18,84000027,Minnesota,US,11572629,4363614,4000438,2439734
2022-10-18,84000028,Mississippi,US,4111818,1817797,1583673,634919
2022-10-18,84000029,Missouri,US,9747733,4181696,3552635,1613913
2022-10-18,84000030,Montana,US,1734425,716576,622831,314251
2022-10-18,84000031,Nebraska,US,3489100,1396070,1260587,677307
2022-10-18,84000032,Nevada,US,5253947,2386113,1924804,796259
2022-10-18,84000033,New Hampshire,US,2649747,1151307,946968,475978
2022-10-18,84000034,New Jersey,US,18625366,8267888,6911472,3487026
2022-10-18,84000035,New Mexico,US,4341593,1918348,1541578,815541
2022-10-18,84000036,New York,US,42314165,18042942,15420895,7357935
2022-10-18,84000037,North Carolina,US,18256621,9327449,6793751,2030642
2022-10-18,84000038,North Dakota,US,1201318,516724,436647,202074
2022-10-18,580,Northern Mariana Islands,US,113744,46167,43685,22769
2022-10-18,84000039,Ohio,US,19511642,7579895,6975823,3839673
2022-10-18,84000040,Oklahoma,US,6362944,2900925,2345583,940495
2022-10-18,84000041,Oregon,US,8581519,3374815,3002851,1705952
2022-10-18,84000042,Pennsylvania,US,25270026,11297741,9132032,4143406
2022-10-18,630,Puerto Rico,US,7723269,3106774,2736292,1703572
2022-10-18,84000044,Rhode Island,US,2447927,1095356,909881,515043
2022-10-18,84000045,South Carolina,US,8137756,3594916,3031672,1308387
2022-10-18,84000046,South Dakota,US,1549967,712199,569863,254811
2022-10-18,84000047,Tennessee,US,10743836,4351633,3806785,1782082
2022-10-18,84000048,Texas,US,48887075,21729228,18083748,6797261
2022-10-18,84000049,Utah,US,5658405,2376261,2108135,1005722
2022-10-18,84000050,Vermont,US,1587925,604533,522539,335264
2022-10-18,84070021,Veterans Health Administration,US,7956345,3571459,2997431,1237331
2022-10-18,850,Virgin Islands,US,151097,72608,58072,18337
2022-10-18,84000051,Virginia,US,18066018,7573232,6430347,3320296
2022-10-18,84000053,Washington,US,16070500,6363589,5684839,3194980
2022-10-18,84000054,West Virginia,US,2939144,1194064,1057919,510918
2022-10-18,84000055,Wisconsin,US,11344055,4294791,3910260,2306266
2022-10-18,84000056,Wyoming,US,801483,345519,302399,138342
2022-10-19,840,,US,627854963,265111489,226200755,110835775
2022-10-19,84000001,Alabama,US,6649782,3148955,2571271,983521
2022-10-19,84000002,Alaska,US,1244818,526106,470782,224572
2022-10-19,16,American Samoa,US,114422,46004,42402,24539
2022-10-19,84000004,Arizona,US,13368337,5544593,4635968,2124372
2022-10-19,84000005,Arkansas,US,4579370,2073457,1690359,721623
2022-10-19,84000006,California,US,81763386,33585368,29259889,16291249
2022-10-19,84000008,Colorado,US,11918400,4727849,4161125,2322180
2022-10-19,84000009,Connecticut,US,8273306,3534406,2904048,1567645
2022-10-19,84000010,Delaware,US,2005782,839722,698543,344388
2022-10-19,84070024,Department of Defense,US,9030623,4589704,3644628,956696
2022-10-19,84000011,District of Columbia,US,1774892,765017,576442,264249
2022-10-19,84070014,Federal Bureau of Prisons,US,333711,151499,138571,51928
2022-10-19,84000012,Florida,US,40077981,17470934,14728777,6302642
2022-10-19,84000013,Georgia,US,16055560,7140482,5985125,2495371
2022-10-19,316,Guam,US,379153,156836,142506,74053
2022-10-19,84000015,Hawaii,US,3279502,1275335,1138633,659973
2022-10-19,84000016,Idaho,US,2669864,1123455,993764,462254
2022-10-19,84000017,Illinois,US,24834742,9884280,8902330,4927257
2022-10-19,84070023,Indian Health Services,US,2403601,1135557,898290,314037
2022-10-19,84000018,Indiana,US,10484321,4273793,3843365,1888387
2022-10-19,84000019,Iowa,US,5607726,2196438,1999788,1111786
2022-10-19,84000020,Kansas,US,4972779,2177939,1865212,877664
2022-10-19,84000021,Kentucky,US,7036983,3031299,2626589,1231913
2022-10-19,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-19,84000022,Louisiana,US,6646180,2894785,2538015,1067127
2022-10-19,84000023,Maine,US,3196330,1267463,1101085,650004
2022-10-19,84000024,Maryland,US,13516541,5428680,4724984,2597748
2022-10-19,84000025,Massachusetts,US,16484143,7090616,5652789,3071822
2022-10-19,84000026,Michigan,US,17354411,6846613,6145649,3500622
2022-10-19,84000027,Minnesota,US,11572629,4363614,4000438,2439734
2022-10-19,84000028,Mississippi,US,4111818,1817797,1583673,634919
2022-10-19,84000029,Missouri,US,9747733,4181696,3552635,1613913
2022-10-19,84000030,Montana,US,1734425,716576,622831,314251
2022-10-19,84000031,Nebraska,US,3489100,1396070,1260587,677307
2022-10-19,84000032,Nevada,US,5253947,2386113,1924804,796259
2022-10-19,84000033,New Hampshire,US,2649747,1151307,946968,475978
2022-10-19,84000034,New Jersey,US,18625366,8267888,6911472,3487026
2022-10-19,84000035,New Mexico,US,4341593,1918348,1541578,815541
2022-10-19,84000036,New York,US,42314165,18042942,15420895,7357935
2022-10-19,84000037,North Carolina,US,18256621,9327449,6793751,2030642
2022-10-19,84000038,North Dakota,US,1201318,516724,436647,202074
2022-10-19,580,Northern Mariana Islands,US,113744,46167,43685,22769
2022-10-19,84000039,Ohio,US,19511642,7579895,6975823,3839673
2022-10-19,84000040,Oklahoma,US,6362944,2900925,2345583,940495
2022-10-19,84000041,Oregon,US,8581519,3374815,3002851,1705952
2022-10-19,84000042,Pennsylvania,US,25270026,11297741,9132032,4143406
2022-10-19,630,Puerto Rico,US,7723269,3106774,2736292,1703572
2022-10-19,84000044,Rhode Island,US,2447927,1095356,909881,515043
2022-10-19,84000045,South Carolina,US,8137756,3594916,3031672,1308387
2022-10-19,84000046,South Dakota,US,1549967,712199,569863,254811
2022-10-19,84000047,Tennessee,US,10743836,4351633,3806785,1782082
2022-10-19,84000048,Texas,US,48887075,21729228,18083748,6797261
2022-10-19,84000049,Utah,US,5658405,2376261,2108135,1005722
2022-10-19,84000050,Vermont,US,1587925,604533,522539,335264
2022-10-19,84070021,Veterans Health Administration,US,7956345,3571459,2997431,1237331
2022-10-19,850,Virgin Islands,US,151097,72608,58072,18337
2022-10-19,84000051,Virginia,US,18066018,7573232,6430347,3320296
2022-10-19,84000053,Washington,US,16070500,6363589,5684839,3194980
2022-10-19,84000054,West Virginia,US,2939144,1194064,1057919,510918
2022-10-19,84000055,Wisconsin,US,11344055,4294791,3910260,2306266
2022-10-19,84000056,Wyoming,US,801483,345519,302399,138342
2022-10-20,840,,US,632905664,265591330,226594560,111367843
2022-10-20,84000001,Alabama,US,6671583,3151575,2573679,986791
2022-10-20,84000002,Alaska,US,1253333,526817,471305,225499
2022-10-20,16,American Samoa,US,114484,46014,42418,24554
2022-10-20,84000004,Arizona,US,13468387,5559716,4644862,2137236
2022-10-20,84000005,Arkansas,US,4610829,2076870,1693011,725765
2022-10-20,84000006,California,US,82931586,33666711,29332860,16403744
2022-10-20,84000008,Colorado,US,12026290,4736332,4168187,2331377
2022-10-20,84000009,Connecticut,US,8440520,3554409,2915384,1580928
2022-10-20,84000010,Delaware,US,2006096,840269,698813,344611
2022-10-20,84070024,Department of Defense,US,9048865,4592996,3648876,960582
2022-10-20,84000011,District of Columbia,US,1792956,768814,579632,267523
2022-10-20,84070014,Federal Bureau of Prisons,US,334755,151844,138785,52040
2022-10-20,84000012,Florida,US,40221534,17485591,14741036,6317745
2022-10-20,84000013,Georgia,US,16145091,7148762,5992846,2510469
2022-10-20,316,Guam,US,380137,156969,142647,74315
2022-10-20,84000015,Hawaii,US,3301466,1277018,1140055,662092
2022-10-20,84000016,Idaho,US,2689697,1125046,995190,464475
2022-10-20,84000017,Illinois,US,25040595,9893283,8911361,4940948
2022-10-20,84070023,Indian Health Services,US,2416844,1137698,899985,316172
2022-10-20,84000018,Indiana,US,10554286,4280465,3847842,1896561
2022-10-20,84000019,Iowa,US,5669208,2199732,2003015,1117233
2022-10-20,84000020,Kansas,US,5013773,2181821,1868793,882809
2022-10-20,84000021,Kentucky,US,7078732,3035165,2629801,1236883
2022-10-20,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-20,84000022,Louisiana,US,6675969,2896741,2539729,1070640
2022-10-20,84000023,Maine,US,3235335,1271757,1102992,653137
2022-10-20,84000024,Maryland,US,13639039,5439066,4733962,2608640
2022-10-20,84000025,Massachusetts,US,16623462,7113359,5667251,3087468
2022-10-20,84000026,Michigan,US,17512795,6855905,6154474,3515444
2022-10-20,84000027,Minnesota,US,11699340,4370537,4006697,2449940
2022-10-20,84000028,Mississippi,US,4128027,1819117,1584833,636768
2022-10-20,84000029,Missouri,US,9823179,4188326,3559242,1623800
2022-10-20,84000030,Montana,US,1747555,717803,623718,315749
2022-10-20,84000031,Nebraska,US,3527696,1398433,1262704,680618
2022-10-20,84000032,Nevada,US,5300327,2391396,1928905,801915
2022-10-20,84000033,New Hampshire,US,2650292,1152357,947452,476370
2022-10-20,84000034,New Jersey,US,18745254,8280181,6923419,3501605
2022-10-20,84000035,New Mexico,US,4379267,1923596,1544674,819247
2022-10-20,84000036,New York,US,42575677,18071999,15448851,7386199
2022-10-20,84000037,North Carolina,US,18355342,9357864,6819786,2050165
2022-10-20,84000038,North Dakota,US,1213901,517934,437689,203613
2022-10-20,580,Northern Mariana Islands,US,113992,46192,43702,22807
2022-10-20,84000039,Ohio,US,19660518,7588348,6983094,3851634
2022-10-20,84000040,Oklahoma,US,6402950,2905803,2350629,945977
2022-10-20,84000041,Oregon,US,8670655,3381220,3008131,1713886
2022-10-20,84000042,Pennsylvania,US,25499489,11326460,9159781,4175914
2022-10-20,630,Puerto Rico,US,7759671,3111819,2742280,1713344
2022-10-20,84000044,Rhode Island,US,2469730,1098624,911857,517217
2022-10-20,84000045,South Carolina,US,8189510,3600069,3036809,1315041
2022-10-20,84000046,South Dakota,US,1565885,716317,571665,256879
2022-10-20,84000047,Tennessee,US,10808573,4356416,3810578,1788552
2022-10-20,84000048,Texas,US,49010845,21752126,18095297,6813166
2022-10-20,84000049,Utah,US,5759719,2382016,2113148,1015778
2022-10-20,84000050,Vermont,US,1607688,605880,523646,337047
2022-10-20,84070021,Veterans Health Administration,US,8045523,3588879,3004034,1248599
2022-10-20,850,Virgin Islands,US,151342,72774,58130,18348
2022-10-20,84000051,Virginia,US,18195660,7588686,6439760,3332053
2022-10-20,84000053,Washington,US,16242514,6375581,5694851,3209525
2022-10-20,84000054,West Virginia,US,2958334,1195532,1059299,512992
2022-10-20,84000055,Wisconsin,US,11463318,4301708,3916525,2315291
2022-10-20,84000056,Wyoming,US,807478,346207,302903,139055
2022-10-21,840,,US,632905664,265591330,226594560,111367843
2022-10-21,84000001,Alabama,US,6671583,3151575,2573679,986791
2022-10-21,84000002,Alaska,US,1253333,526817,471305,225499
2022-10-21,16,American Samoa,US,114484,46014,42418,24554
2022-10-21,84000004,Arizona,US,13468387,5559716,4644862,2137236
2022-10-21,84000005,Arkansas,US,4610829,2076870,1693011,725765
2022-10-21,84000006,California,US,82931586,33666711,29332860,16403744
2022-10-21,84000008,Colorado,US,12026290,4736332,4168187,2331377
2022-10-21,84000009,Connecticut,US,8440520,3554409,2915384,1580928
2022-10-21,84000010,Delaware,US,2006096,840269,698813,344611
2022-10-21,84070024,Department of Defense,US,9048865,4592996,3648876,960582
2022-10-21,84000011,District of Columbia,US,1792956,768814,579632,267523
2022-10-21,84070014,Federal Bureau of Prisons,US,334755,151844,138785,52040
2022-10-21,84000012,Florida,US,40221534,17485591,14741036,6317745
2022-10-21,84000013,Georgia,US,16145091,7148762,5992846,2510469
2022-10-21,316,Guam,US,380137,156969,142647,74315
2022-10-21,84000015,Hawaii,US,3301466,1277018,1140055,662092
2022-10-21,84000016,Idaho,US,2689697,1125046,995190,464475
2022-10-21,84000017,Illinois,US,25040595,9893283,8911361,4940948
2022-10-21,84070023,Indian Health Services,US,2416844,1137698,899985,316172
2022-10-21,84000018,Indiana,US,10554286,4280465,3847842,1896561
2022-10-21,84000019,Iowa,US,5669208,2199732,2003015,1117233
2022-10-21,84000020,Kansas,US,5013773,2181821,1868793,882809
2022-10-21,84000021,Kentucky,US,7078732,3035165,2629801,1236883
2022-10-21,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-21,84000022,Louisiana,US,6675969,2896741,2539729,1070640
2022-10-21,84000023,Maine,US,3235335,1271757,1102992,653137
2022-10-21,84000024,Maryland,US,13639039,5439066,4733962,2608640
2022-10-21,84000025,Massachusetts,US,16623462,7113359,5667251,3087468
2022-10-21,84000026,Michigan,US,17512795,6855905,6154474,3515444
2022-10-21,84000027,Minnesota,US,11699340,4370537,4006697,2449940
2022-10-21,84000028,Mississippi,US,4128027,1819117,1584833,636768
2022-10-21,84000029,Missouri,US,9823179,4188326,3559242,1623800
2022-10-21,84000030,Montana,US,1747555,717803,623718,315749
2022-10-21,84000031,Nebraska,US,3527696,1398433,1262704,680618
2022-10-21,84000032,Nevada,US,5300327,2391396,1928905,801915
2022-10-21,84000033,New Hampshire,US,2650292,1152357,947452,476370
2022-10-21,84000034,New Jersey,US,18745254,8280181,6923419,3501605
2022-10-21,84000035,New Mexico,US,4379267,1923596,1544674,819247
2022-10-21,84000036,New York,US,42575677,18071999,15448851,7386199
2022-10-21,84000037,North Carolina,US,18355342,9357864,6819786,2050165
2022-10-21,84000038,North Dakota,US,1213901,517934,437689,203613
2022-10-21,580,Northern Mariana Islands,US,113992,46192,43702,22807
2022-10-21,84000039,Ohio,US,19660518,7588348,6983094,3851634
2022-10-21,84000040,Oklahoma,US,6402950,2905803,2350629,945977
2022-10-21,84000041,Oregon,US,8670655,3381220,3008131,1713886
2022-10-21,84000042,Pennsylvania,US,25499489,11326460,9159781,4175914
2022-10-21,630,Puerto Rico,US,7759671,3111819,2742280,1713344
2022-10-21,84000044,Rhode Island,US,2469730,1098624,911857,517217
2022-10-21,84000045,South Carolina,US,8189510,3600069,3036809,1315041
2022-10-21,84000046,South Dakota,US,1565885,716317,571665,256879
2022-10-21,84000047,Tennessee,US,10808573,4356416,3810578,1788552
2022-10-21,84000048,Texas,US,49010845,21752126,18095297,6813166
2022-10-21,84000049,Utah,US,5759719,2382016,2113148,1015778
2022-10-21,84000050,Vermont,US,1607688,605880,523646,337047
2022-10-21,84070021,Veterans Health Administration,US,8045523,3588879,3004034,1248599
2022-10-21,850,Virgin Islands,US,151342,72774,58130,18348
2022-10-21,84000051,Virginia,US,18195660,7588686,6439760,3332053
2022-10-21,84000053,Washington,US,16242514,6375581,5694851,3209525
2022-10-21,84000054,West Virginia,US,2958334,1195532,1059299,512992
2022-10-21,84000055,Wisconsin,US,11463318,4301708,3916525,2315291
2022-10-21,84000056,Wyoming,US,807478,346207,302903,139055
2022-10-22,840,,US,632905664,265591330,226594560,111367843
2022-10-22,84000001,Alabama,US,6671583,3151575,2573679,986791
2022-10-22,84000002,Alaska,US,1253333,526817,471305,225499
2022-10-22,16,American Samoa,US,114484,46014,42418,24554
2022-10-22,84000004,Arizona,US,13468387,5559716,4644862,2137236
2022-10-22,84000005,Arkansas,US,4610829,2076870,1693011,725765
2022-10-22,84000006,California,US,82931586,33666711,29332860,16403744
2022-10-22,84000008,Colorado,US,12026290,4736332,4168187,2331377
2022-10-22,84000009,Connecticut,US,8440520,3554409,2915384,1580928
2022-10-22,84000010,Delaware,US,2006096,840269,698813,344611
2022-10-22,84070024,Department of Defense,US,9048865,4592996,3648876,960582
2022-10-22,84000011,District of Columbia,US,1792956,768814,579632,267523
2022-10-22,84070014,Federal Bureau of Prisons,US,334755,151844,138785,52040
2022-10-22,84000012,Florida,US,40221534,17485591,14741036,6317745
2022-10-22,84000013,Georgia,US,16145091,7148762,5992846,2510469
2022-10-22,316,Guam,US,380137,156969,142647,74315
2022-10-22,84000015,Hawaii,US,3301466,1277018,1140055,662092
2022-10-22,84000016,Idaho,US,2689697,1125046,995190,464475
2022-10-22,84000017,Illinois,US,25040595,9893283,8911361,4940948
2022-10-22,84070023,Indian Health Services,US,2416844,1137698,899985,316172
2022-10-22,84000018,Indiana,US,10554286,4280465,3847842,1896561
2022-10-22,84000019,Iowa,US,5669208,2199732,2003015,1117233
2022-10-22,84000020,Kansas,US,5013773,2181821,1868793,882809
2022-10-22,84000021,Kentucky,US,7078732,3035165,2629801,1236883
2022-10-22,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-22,84000022,Louisiana,US,6675969,2896741,2539729,1070640
2022-10-22,84000023,Maine,US,3235335,1271757,1102992,653137
2022-10-22,84000024,Maryland,US,13639039,5439066,4733962,2608640
2022-10-22,84000025,Massachusetts,US,16623462,7113359,5667251,3087468
2022-10-22,84000026,Michigan,US,17512795,6855905,6154474,3515444
2022-10-22,84000027,Minnesota,US,11699340,4370537,4006697,2449940
2022-10-22,84000028,Mississippi,US,4128027,1819117,1584833,636768
2022-10-22,84000029,Missouri,US,9823179,4188326,3559242,1623800
2022-10-22,84000030,Montana,US,1747555,717803,623718,315749
2022-10-22,84000031,Nebraska,US,3527696,1398433,1262704,680618
2022-10-22,84000032,Nevada,US,5300327,2391396,1928905,801915
2022-10-22,84000033,New Hampshire,US,2650292,1152357,947452,476370
2022-10-22,84000034,New Jersey,US,18745254,8280181,6923419,3501605
2022-10-22,84000035,New Mexico,US,4379267,1923596,1544674,819247
2022-10-22,84000036,New York,US,42575677,18071999,15448851,7386199
2022-10-22,84000037,North Carolina,US,18355342,9357864,6819786,2050165
2022-10-22,84000038,North Dakota,US,1213901,517934,437689,203613
2022-10-22,580,Northern Mariana Islands,US,113992,46192,43702,22807
2022-10-22,84000039,Ohio,US,19660518,7588348,6983094,3851634
2022-10-22,84000040,Oklahoma,US,6402950,2905803,2350629,945977
2022-10-22,84000041,Oregon,US,8670655,3381220,3008131,1713886
2022-10-22,84000042,Pennsylvania,US,25499489,11326460,9159781,4175914
2022-10-22,630,Puerto Rico,US,7759671,3111819,2742280,1713344
2022-10-22,84000044,Rhode Island,US,2469730,1098624,911857,517217
2022-10-22,84000045,South Carolina,US,8189510,3600069,3036809,1315041
2022-10-22,84000046,South Dakota,US,1565885,716317,571665,256879
2022-10-22,84000047,Tennessee,US,10808573,4356416,3810578,1788552
2022-10-22,84000048,Texas,US,49010845,21752126,18095297,6813166
2022-10-22,84000049,Utah,US,5759719,2382016,2113148,1015778
2022-10-22,84000050,Vermont,US,1607688,605880,523646,337047
2022-10-22,84070021,Veterans Health Administration,US,8045523,3588879,3004034,1248599
2022-10-22,850,Virgin Islands,US,151342,72774,58130,18348
2022-10-22,84000051,Virginia,US,18195660,7588686,6439760,3332053
2022-10-22,84000053,Washington,US,16242514,6375581,5694851,3209525
2022-10-22,84000054,West Virginia,US,2958334,1195532,1059299,512992
2022-10-22,84000055,Wisconsin,US,11463318,4301708,3916525,2315291
2022-10-22,84000056,Wyoming,US,807478,346207,302903,139055
2022-10-23,840,,US,632905664,265591330,226594560,111367843
2022-10-23,84000001,Alabama,US,6671583,3151575,2573679,986791
2022-10-23,84000002,Alaska,US,1253333,526817,471305,225499
2022-10-23,16,American Samoa,US,114484,46014,42418,24554
2022-10-23,84000004,Arizona,US,13468387,5559716,4644862,2137236
2022-10-23,84000005,Arkansas,US,4610829,2076870,1693011,725765
2022-10-23,84000006,California,US,82931586,33666711,29332860,16403744
2022-10-23,84000008,Colorado,US,12026290,4736332,4168187,2331377
2022-10-23,84000009,Connecticut,US,8440520,3554409,2915384,1580928
2022-10-23,84000010,Delaware,US,2006096,840269,698813,344611
2022-10-23,84070024,Department of Defense,US,9048865,4592996,3648876,960582
2022-10-23,84000011,District of Columbia,US,1792956,768814,579632,267523
2022-10-23,84070014,Federal Bureau of Prisons,US,334755,151844,138785,52040
2022-10-23,84000012,Florida,US,40221534,17485591,14741036,6317745
2022-10-23,84000013,Georgia,US,16145091,7148762,5992846,2510469
2022-10-23,316,Guam,US,380137,156969,142647,74315
2022-10-23,84000015,Hawaii,US,3301466,1277018,1140055,662092
2022-10-23,84000016,Idaho,US,2689697,1125046,995190,464475
2022-10-23,84000017,Illinois,US,25040595,9893283,8911361,4940948
2022-10-23,84070023,Indian Health Services,US,2416844,1137698,899985,316172
2022-10-23,84000018,Indiana,US,10554286,4280465,3847842,1896561
2022-10-23,84000019,Iowa,US,5669208,2199732,2003015,1117233
2022-10-23,84000020,Kansas,US,5013773,2181821,1868793,882809
2022-10-23,84000021,Kentucky,US,7078732,3035165,2629801,1236883
2022-10-23,84070022,Long Term Care (LTC) Program,US,8076885,0,0,0
2022-10-23,84000022,Louisiana,US,6675969,2896741,2539729,1070640
2022-10-23,84000023,Maine,US,3235335,1271757,1102992,653137
2022-10-23,84000024,Maryland,US,13639039,5439066,4733962,2608640
2022-10-23,84000025,Massachusetts,US,16623462,7113359,5667251,3087468
2022-10-23,84000026,Michigan,US,17512795,6855905,6154474,3515444
2022-10-23,84000027,Minnesota,US,11699340,4370537,4006697,2449940
2022-10-23,84000028,Mississippi,US,4128027,1819117,1584833,636768
2022-10-23,84000029,Missouri,US,9823179,4188326,3559242,1623800
2022-10-23,84000030,Montana,US,1747555,717803,623718,315749
2022-10-23,84000031,Nebraska,US,3527696,1398433,1262704,680618
2022-10-23,84000032,Nevada,US,5300327,2391396,1928905,801915
2022-10-23,84000033,New Hampshire,US,2650292,1152357,947452,476370
2022-10-23,84000034,New Jersey,US,18745254,8280181,6923419,3501605
2022-10-23,84000035,New Mexico,US,4379267,1923596,1544674,819247
2022-10-23,84000036,New York,US,42575677,18071999,15448851,7386199
2022-10-23,84000037,North Carolina,US,18355342,9357864,6819786,2050165
2022-10-23,84000038,North Dakota,US,1213901,517934,437689,203613
2022-10-23,580,Northern Mariana Islands,US,113992,46192,43702,22807
2022-10-23,84000039,Ohio,US,19660518,7588348,6983094,3851634
2022-10-23,84000040,Oklahoma,US,6402950,2905803,2350629,945977
2022-10-23,84000041,Oregon,US,8670655,3381220,3008131,1713886
2022-10-23,84000042,Pennsylvania,US,25499489,11326460,9159781,4175914
2022-10-23,630,Puerto Rico,US,7759671,3111819,2742280,1713344
2022-10-23,84000044,Rhode Island,US,2469730,1098624,911857,517217
2022-10-23,84000045,South Carolina,US,8189510,3600069,3036809,1315041
2022-10-23,84000046,South Dakota,US,1565885,716317,571665,256879
2022-10-23,84000047,Tennessee,US,10808573,4356416,3810578,1788552
2022-10-23,84000048,Texas,US,49010845,21752126,18095297,6813166
2022-10-23,84000049,Utah,US,5759719,2382016,2113148,1015778
2022-10-23,84000050,Vermont,US,1607688,605880,523646,337047
2022-10-23,84070021,Veterans Health Administration,US,8045523,3588879,3004034,1248599
2022-10-23,850,Virgin Islands,US,151342,72774,58130,18348
2022-10-23,84000051,Virginia,US,18195660,7588686,6439760,3332053
2022-10-23,84000053,Washington,US,16242514,6375581,5694851,3209525
2022-10-23,84000054,West Virginia,US,2958334,1195532,1059299,512992
2022-10-23,84000055,Wisconsin,US,11463318,4301708,3916525,2315291
2022-10-23,84000056,Wyoming,US,807478,346207,302903,139055
2022-10-24,840,,US,632905664,265591330,226594560,111367843
2022-10-24,84000001,Alabama,US,6671583,3151575,2573679,986791
2022-10-24,84000002,Alaska,US,1253333,526817,471305,225499
2022-10-24,16,American Samoa,US,114484,46014,42418,24554
2022-10-24,84000004,Arizona,US,13468387,5559716,4644862,2137236
2022-10-24,84000005,Arkansas,US,4610829,2076870,1693011,725765
2022-10-24,84000006,California,US,82931586,33666711,29332860,16403744
2022-10-24,84000008,Colorado,US,12026290,4736332,4168187,2331377
2022-10-24,84000009,Connecticut,US,8440520,3554409,2915384,1580928
2022-10-24,84000010,Delaware,US,2006096,840269,698813,344611
2022-10-24,84070024,Department of Defense,US,9048865,4592996,3648876,960582
2022-10-24,84000011,District of Columbia,US,1792956,768814,579632,267523
2022-10-24,84070014,Federal Bureau of Prisons,US,334755,151844,138785,52040
2022-10-24,84000012,Florida,US,40221534,17485591,14741036,6317745
2022-10-24,84000013,Georgia,US,16145091,7148762,5992846,2510469
2022-10-24,316,Guam,US,380137,156969,142647,74315
2022-10-24,84000015,Hawaii,US,3301466,1277018,1140055,662092
2022-10-24,84000016,Idaho,US,2689697,1125046,995190,464475
2022-10-24,84000017,Illinois,US,25040595,9893283,8911361,4940948
2022-10-24,84070023,Indian Health Services,US,2416844,1137698,899985,316172
2022-10-24,84000018,Indiana,US,10554286,4280465,3847842,1896561
2022-10-24,84000019,Iowa,US,5669208,2199732,2003015,1117233
2022-10-24,84000020,Kansas,US,5013773,2181821,1868793,882809
2022-10-24,84000021,Kentucky,US,7078732,3035165,2629801,1236883
